ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
SSIS Integration Toolkit for Microsoft Dynamics 365,SSIS Integration Toolkit for Microsoft Dynamics 365,Azure Data Factory,SSIS Integration Toolkit for Microsoft Dynamics 365-to-Azure Data Factory,1,PaaS,Easy,Replace,2,web_approach,0,304,305,Supports Dynamics 365 integration with minimal migration effort.,Cloud data integration service for orchestrating ETL and ELT workflows at scale.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SSIS Productivity Pack,SSIS Productivity Pack,Azure Data Factory,SSIS Productivity Pack-to-Azure Data Factory,1,PaaS,Medium,Replace,3,web_approach,1,304,305,Rich set of connectors and workflow automation for ETL tasks.,Cloud data integration service for orchestrating ETL and ELT workflows at scale.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
SteelCentral AppInternals,SteelCentral AppInternals,Azure Application Insights,SteelCentral AppInternals-to-Azure Application Insights,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Real-time application performance monitoring with deep diagnostics.,Monitoring and diagnostics service for applications that collects telemetry to detect and diagnose issues.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
StorageCraft ShadowProtect,StorageCraft ShadowProtect,Azure Site Recovery,StorageCraft ShadowProtect-to-Azure Site Recovery,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Disaster recovery and replication for on-prem or cloud workloads.,Business continuity and disaster recovery service for replicating and restoring workloads to Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
StorageCraft ShadowProtect,StorageCraft ShadowProtect,Azure Backup,StorageCraft ShadowProtect-to-Azure Backup,0,PaaS,Easy,Replace,2,,0,,,"Robust, scalable backup solution for virtualized environments.","Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Sybase Adaptive Server Enterprise,Sybase Adaptive Server Enterprise,Azure SQL,Sybase Adaptive Server Enterprise-to-Azure SQL,1,PaaS,Hard,Replace,4,,0,,,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Family of managed SQL services including Azure SQL Database and SQL Managed Instance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Sybase Adaptive Server Enterprise,Sybase Adaptive Server Enterprise,Azure Database for PostgreSQL,Sybase Adaptive Server Enterprise-to-Azure Database for PostgreSQL,1,PaaS,Medium,Replatform/Refactor,2,database_interest,0,292,293,"Fully managed PostgreSQL service with advanced scaling, high availability, and security.","Managed PostgreSQL database service with built‑in high availability, scaling and security.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Backup & Recovery,Symantec Backup,Azure Backup,Symantec Backup-to-Azure Backup,1,PaaS,Medium,Replace,2,it_tool_interest,0,288,289,"Comprehensive cloud-based backup for VMs, SQL databases, and file shares.","Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Symantec Data Center Security,Symantec Data Center Security,Microsoft Defender for Cloud,Symantec Data Center Security-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Symantec Data Center Security,Symantec Data Center Security,Azure Security Center,Symantec Data Center Security-to-Azure Security Center,0,PaaS,Medium,Replace,3,,1,,,"End-to-end security posture management, threat detection, and response.","Legacy name for Microsoft Defender for Cloud, providing unified security posture management and threat protection.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Symantec Data Center Security,Symantec Data Center Security,Azure Sentinel,Symantec Data Center Security-to-Azure Sentinel,0,PaaS,Medium,Replace,3,,1,,,"End-to-end security posture management, threat detection, and response.",Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Symantec Data Loss Prevention,Symantec Data Loss Prevention,Azure Information Protection,Symantec Data Loss Prevention-to-Azure Information Protection,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Cloud-native data loss prevention (DLP) with automated threat detection and protection.,"Classification, labeling and protection of documents and emails across devices and apps.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Symantec Data Loss Prevention,Symantec Data Loss Prevention,Microsoft Defender for Cloud,Symantec Data Loss Prevention-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,1,,,Cloud-native data loss prevention (DLP) with automated threat detection and protection.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Symantec Endpoint Protection,Symantec Endpoint Protection,Microsoft Defender for Cloud,Symantec Endpoint Protection-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Symantec Endpoint Protection,Symantec Endpoint Protection,Microsoft Defender for Endpoint,Symantec Endpoint Protection-to-Microsoft Defender for Endpoint,0,PaaS,Medium,Replace,3,,0,,,Endpoint security with integration into Microsoft ecosystem and threat intelligence.,Endpoint detection and response (EDR) service for protecting devices and servers against advanced threats.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Symantec Endpoint Protection,Symantec Endpoint Protection,Microsoft Defender for Storage,Symantec Endpoint Protection-to-Microsoft Defender for Storage,0,PaaS,Medium,Replace,3,,0,,,"Prevents malicious file uploads, sensitive data exfiltration, and data corruption.",Threat detection and sensitive data monitoring for Azure Storage accounts.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Symantec LiveUpdate,Symantec LiveUpdate,Azure Update Management,Symantec LiveUpdate-to-Azure Update Management,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Automates updates and patch management across Azure infrastructure.,"Service to assess, schedule and manage Windows and Linux updates across Azure and on‑premises servers.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Symantec LiveUpdate,Symantec LiveUpdate,Azure Automation,Symantec LiveUpdate-to-Azure Automation,0,PaaS,Medium,Replace,3,,1,,,Automates updates and patch management across Azure infrastructure.,"Process automation and configuration management service for orchestrating tasks, updates and state management.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Symantec Patch Management,Symantec Patch Management,Azure Update Management,Symantec Patch Management-to-Azure Update Management,1,PaaS,Medium,Replace,2,security_importance,0,300,301,Centralized patching of Windows and Linux VMs.,"Service to assess, schedule and manage Windows and Linux updates across Azure and on‑premises servers.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Symantec Protection Engine,Symantec Protection Engine,Microsoft Defender for Cloud,Symantec Protection Engine-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Symantec Protection Engine,Symantec Protection Engine,Azure Defender,Symantec Protection Engine-to-Azure Defender,0,PaaS,Hard,Replace,4,,0,,,"Unified security management for workloads, vulnerability assessments.",Legacy name for workload protections now unified under Microsoft Defender for Cloud.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Symphony,Symphony,Microsoft Teams,Symphony-to-Microsoft Teams,1,PaaS,Medium,Replace,2,modern_workplace_interest,0,296,297,Provides secure communication and collaboration with compliance features; integrates with Office 365.,"Collaboration platform for chat, meetings, calls and file collaboration in Microsoft 365.",
SyncBackPro,SyncBackPro,Azure Backup,SyncBackPro-to-Azure Backup,1,PaaS,Medium,Replace,2,it_tool_interest,0,288,289,Secure file backup and replication in Azure environments.,"Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Tableau,Tableau,Power BI Service,Tableau-to-Power BI Service,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Cloud-native data visualization with rich integration and real-time insights.,"Cloud-based business analytics service to build dashboards and reports, share insights and collaborate.",
Storage Security,Tanium,Microsoft Defender for Cloud,Tanium-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Storage Security,Tanium,Microsoft Defender for Storage,Tanium-to-Microsoft Defender for Storage,0,PaaS,Medium,Replace,3,,0,,,"Prevents malicious file uploads, sensitive data exfiltration, and data corruption.",Threat detection and sensitive data monitoring for Azure Storage accounts.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Storage Security,Tanium,Azure Security Center,Tanium-to-Azure Security Center,0,PaaS,Hard,Replace,4,,1,,,"Multi-cloud management with security controls and compliance, integrated with Azure Arc.","Legacy name for Microsoft Defender for Cloud, providing unified security posture management and threat protection.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Storage Security,Tanium,Azure Arc,Tanium-to-Azure Arc,0,PaaS,Hard,Replace,4,,1,,,"Multi-cloud management with security controls and compliance, integrated with Azure Arc.","Extend Azure management and services to on‑premises, multicloud and edge environments for unified hybrid management.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TeamViewer,TeamViewer,Azure Bastion,TeamViewer-to-Azure Bastion,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,"Secure, cloud-native remote desktop and support solution with real-time monitoring and control.",Managed service providing secure RDP and SSH connectivity to your VMs without exposing them publicly.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TeamViewer,TeamViewer,Azure Virtual Desktop,TeamViewer-to-Azure Virtual Desktop,0,PaaS,Medium,Replace,3,,1,,,Cloud-based desktop and app virtualization service; integrates with Microsoft 365 and other Azure services.,Virtual desktop infrastructure service for delivering remote desktops and apps from Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Telegraf,Telegraf,Azure Monitor,Telegraf-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,Full-stack monitoring with custom metrics collection.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Telegraf,Telegraf,Azure Log Analytics,Telegraf-to-Azure Log Analytics,0,PaaS,Medium,Replace,3,,1,,,Full-stack monitoring with custom metrics collection.,Collect and analyze log data from cloud and on‑premises resources using Azure Monitor Logs.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Tenable,Tenable,Azure Defender for Cloud,Tenable-to-Azure Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Continuous vulnerability management and cloud security posture monitoring.,Unified security posture management and threat protection platform across multicloud and on‑premises.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Tenable,Tenable,Azure Sentinel,Tenable-to-Azure Sentinel,0,PaaS,Medium,Replace,3,,0,,,Security operations with advanced threat detection and response.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TeraCopy,TeraCopy,Azure Storage,TeraCopy-to-Azure Storage,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Cloud-based disk and storage management for virtualized environments.,"Durable, highly available and scalable cloud storage for data of all shapes and sizes.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Teradata,Teradata,Azure Synapse Analytics,Teradata-to-Azure Synapse Analytics,1,PaaS,Medium,Replace,3,web_approach,0,304,305,Unified analytics platform with Teradata compatibility but needs some re-architecting.,Unified analytics service that brings together big data and data warehousing.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Thermo Fisher Smart-Vue,Thermo Fisher Smart-Vue,Azure IoT Hub,Thermo Fisher Smart-Vue-to-Azure IoT Hub,0,PaaS,Hard,Replace,4,,1,,,IoT-based monitoring and real-time data analysis for environmental control.,Managed service for bi‑directional communication between IoT devices and the cloud.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Thermo Fisher Smart-Vue,Thermo Fisher Smart-Vue,Azure Time Series Insights,Thermo Fisher Smart-Vue-to-Azure Time Series Insights,0,PaaS,Hard,Replace,4,,1,,,IoT-based monitoring and real-time data analysis for environmental control.,Analytics service for exploring and analyzing large volumes of time‑series data from IoT devices.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Thermo Fisher ViewPoint,Thermo Fisher ViewPoint,Azure IoT Hub,Thermo Fisher ViewPoint-to-Azure IoT Hub,0,PaaS,Hard,Replace,4,,1,,,Environmental management with IoT sensor integration and monitoring in Azure.,Managed service for bi‑directional communication between IoT devices and the cloud.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Thermo Fisher ViewPoint,Thermo Fisher ViewPoint,Azure Monitor,Thermo Fisher ViewPoint-to-Azure Monitor,0,PaaS,Hard,Replace,4,,1,,,Environmental management with IoT sensor integration and monitoring in Azure.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ThousandEyes,ThousandEyes,Azure Network Watcher,ThousandEyes-to-Azure Network Watcher,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,"Cloud-based network monitoring, traffic analysis, and performance insights.",Network monitoring and diagnostics service for Azure virtual networks.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ThousandEyes,ThousandEyes,Azure Monitor,ThousandEyes-to-Azure Monitor,0,PaaS,Medium,Replace,3,,1,,,"Cloud-based network monitoring, traffic analysis, and performance insights.",Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Thycotic Secret Server,Thycotic Secret Server,Microsoft Entra ID Privileged Identity Management,Thycotic Secret Server-to-Microsoft Entra ID Privileged Identity Management,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Cloud-based privileged access management and secure credential storage for enterprise applications.,Manage and control privileged roles in Microsoft Entra ID with just‑in‑time access.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft_Entra_ID.png
TIA Administrator,TIA Administrator,Azure Desired State Configuration,TIA Administrator-to-Azure Desired State Configuration,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,"This service enables scalability across thousands of machines quickly and easily from a central, secure location.",Configuration management service ensuring servers remain in a specified state using PowerShell DSC.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TIA Administrator,TIA Administrator,Azure IoT Hub,TIA Administrator-to-Azure IoT Hub,0,PaaS,Hard,Replace,4,,0,,,Manage and monitor industrial devices and IoT solutions at scale.,Managed service for bi‑directional communication between IoT devices and the cloud.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TIA Administrator,TIA Administrator,Azure Industrial IoT,TIA Administrator-to-Azure Industrial IoT,0,PaaS,Hard,Replace,4,,0,,,"Specialized IoT solution for industrial applications, integrates with manufacturing systems.","Suite of services and solutions for connecting, monitoring and managing industrial IoT assets.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TIBCO,TIBCO,Azure Service Bus,TIBCO-to-Azure Service Bus,1,PaaS,Medium,Replace,3,modern_workplace_interest,0,296,297,Security operations with advanced threat detection and response.,Fully managed enterprise message broker with queues and topics for decoupling applications.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TIFF Image Printer,TIFF Image Printer,Azure Universal Print Services,TIFF Image Printer-to-Azure Universal Print Services,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,"Reduces costs by simplifying management and reducing print server overhead, and increases security & reliability.",Cloud‑based print solution that eliminates on‑prem print servers and simplifies print management.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TightVNC,TightVNC,Azure Bastion,TightVNC-to-Azure Bastion,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,Secure VNC-based remote desktop management in the cloud with centralized control.,Managed service providing secure RDP and SSH connectivity to your VMs without exposing them publicly.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TightVNC,TightVNC,Azure Virtual Desktop,TightVNC-to-Azure Virtual Desktop,0,PaaS,Medium,Replace,3,,1,,,Cloud-based desktop and app virtualization service; integrates with Microsoft 365 and other Azure services.,Virtual desktop infrastructure service for delivering remote desktops and apps from Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Titan,Titan,Power Apps,Titan-to-Power Apps,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Low-code app development platform with Salesforce integration support.,Low‑code application development platform for building custom business apps.,
Titus,Titus,Microsoft Purview Information Protection,Titus-to-Microsoft Purview Information Protection,1,PaaS,Medium,Replace,3,modern_workplace_interest,0,296,297,"Data classification, protection, and governance integrated within the Azure ecosystem.","Classification, labeling and encryption of documents and emails across Microsoft 365.",
Monitoring,Tivoli,Azure Monitor,Tivoli-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Unified monitoring and logging for infrastructure and applications.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TreeSize,TreeSize,Azure Monitor,TreeSize-to-Azure Monitor,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Cloud-native disk usage analysis and cost management for Azure storage and virtual machines.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
UPS,Trellis Power Insight,Azure Monitor,Trellis Power Insight-to-Azure Monitor,1,PaaS,Medium,Replace,4,,1,,,IoT-based power monitoring with real-time analytics and integration into Azure's monitoring tools.,Comprehensive monitoring platform for collecting and analyzing telemetry from cloud and on‑premises resources.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Trellix Database Security,Trellix Database Security,Azure SQL Security,Trellix Database Security-to-Azure SQL Security,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,"Comprehensive security features to protect Azure SQL databases including encryption, auditing and threat detection.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Trellix Database Security,Trellix Database Security,Azure Sentinel,Trellix Database Security-to-Azure Sentinel,0,PaaS,Medium,Replace,3,,1,,,Continuous security monitoring for Azure SQL databases.,Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Trellix Database Security,Trellix Database Security,Microsoft Defender for SQL,Trellix Database Security-to-Microsoft Defender for SQL,0,PaaS,Medium,Replace,3,,0,,,Discover and mitigate potential database vulnerabilities.,Threat protection for SQL databases on Azure and hybrid servers with vulnerability assessments.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trellix Endpoint Security,Trellix Endpoint Security,Microsoft Defender for Endpoint,Trellix Endpoint Security-to-Microsoft Defender for Endpoint,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Advanced threat detection and real-time protection.,Endpoint detection and response (EDR) service for protecting devices and servers against advanced threats.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trellix Endpoint Security,Trellix Endpoint Security,Microsoft Defender for Cloud,Trellix Endpoint Security-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,0,,,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trend Micro,Trend Micro,Microsoft Defender for Endpoint,Trend Micro-to-Microsoft Defender for Endpoint,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Cloud-native endpoint security integrated with Microsoft Entra ID and threat analytics.,Endpoint detection and response (EDR) service for protecting devices and servers against advanced threats.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trend Micro,Trend Micro,Microsoft Defender for Cloud,Trend Micro-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,0,,,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trend Micro Apex One,Trend Micro Apex One,Microsoft Defender for Endpoint,Trend Micro Apex One-to-Microsoft Defender for Endpoint,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Cloud-native endpoint security integrated with Microsoft Entra ID and threat analytics.,Endpoint detection and response (EDR) service for protecting devices and servers against advanced threats.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trend Micro Apex One,Trend Micro Apex One,Microsoft Defender for Cloud,Trend Micro Apex One-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,0,,,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trend Micro OfficeScan,Trend Micro OfficeScan,Microsoft Defender for Endpoint,Trend Micro OfficeScan-to-Microsoft Defender for Endpoint,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Cloud-native endpoint security integrated with Microsoft Entra ID and threat analytics.,Endpoint detection and response (EDR) service for protecting devices and servers against advanced threats.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trend Micro OfficeScan,Trend Micro OfficeScan,Microsoft Defender for Cloud,Trend Micro OfficeScan-to-Microsoft Defender for Cloud,0,PaaS,Medium,Replace,3,,0,,,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Storage Security,Trend Micro ServerProtect for Storage,Microsoft Defender for Storage,Trend Micro ServerProtect for Storage-to-Microsoft Defender for Storage,1,PaaS,Medium,Replace,3,security_importance,0,300,301,"Prevents malicious file uploads, sensitive data exfiltration, and data corruption.",Threat detection and sensitive data monitoring for Azure Storage accounts.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Tripwire Enterprise,Tripwire Enterprise,Microsoft Defender for Cloud,Tripwire Enterprise-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Tripwire Enterprise,Tripwire Enterprise,Azure Policy,Tripwire Enterprise-to-Azure Policy,0,PaaS,Hard,Replace,4,,1,,,"Continuous compliance, security baselines, and configuration management.","Service to create, assign and manage policies for enforcing resource governance and compliance.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Tripwire Enterprise,Tripwire Enterprise,Azure Security Center,Tripwire Enterprise-to-Azure Security Center,0,PaaS,Hard,Replace,4,,1,,,"Continuous compliance, security baselines, and configuration management.","Legacy name for Microsoft Defender for Cloud, providing unified security posture management and threat protection.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TruePort,TruePort,Azure IoT Hub,TruePort-to-Azure IoT Hub,0,PaaS,Hard,Replace,4,,1,,,Cloud-based management of serial devices over IP for secure remote access.,Managed service for bi‑directional communication between IoT devices and the cloud.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
TruePort,TruePort,Azure Virtual Desktop,TruePort-to-Azure Virtual Desktop,0,PaaS,Hard,Replace,4,,1,,,Cloud-based desktop and app virtualization service; integrates with Microsoft 365 and other Azure services.,Virtual desktop infrastructure service for delivering remote desktops and apps from Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Trustwave DbProtect,Trustwave DbProtect,Azure SQL Auditing,Trustwave DbProtect-to-Azure SQL Auditing,1,PaaS,Medium,Replace,3,security_importance,1,300,301,Azure SQL PaaS - Fully managed SQL service with built-in scalability and high availability.,Capture and audit database events to track database activities and compliance.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Trustwave DbProtect,Trustwave DbProtect,Azure Security Center,Trustwave DbProtect-to-Azure Security Center,0,PaaS,Medium,Replace,3,,1,,,Compliance and vulnerability management for Azure databases.,"Legacy name for Microsoft Defender for Cloud, providing unified security posture management and threat protection.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Trustwave DbProtect,Trustwave DbProtect,Microsoft Defender for SQL,Trustwave DbProtect-to-Microsoft Defender for SQL,0,PaaS,Medium,Replace,3,,0,,,Discover and mitigate potential database vulnerabilities.,Threat protection for SQL databases on Azure and hybrid servers with vulnerability assessments.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
Trustwave Secure Email Gateway,Trustwave Secure Email Gateway,Microsoft Defender for Cloud,Trustwave Secure Email Gateway-to-Microsoft Defender for Cloud,1,PaaS,Medium,Replace,3,security_importance,0,300,301,Managed firewall and threat detection for network security and traffic monitoring.,Unified posture management and workload protection platform across Azure and other clouds.,https://drmigrate.blob.core.windows.net/drmimages/Microsoft-defender.png
uniFLOW,uniFLOW,Azure Universal Print Services,uniFLOW-to-Azure Universal Print Services,1,PaaS,Medium,Replace,3,it_tool_interest,1,288,289,"Reduces costs by simplifying management and reducing print server overhead, and increases security & reliability.",Cloud‑based print solution that eliminates on‑prem print servers and simplifies print management.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
uniFLOW,uniFLOW,Microsoft Intune,uniFLOW-to-Microsoft Intune,0,PaaS,Medium,Replace,3,,1,,,"Cloud-based, secure print management with device tracking and usage reporting.","Cloud-based endpoint management solution for managing mobile devices, apps and OS updates.",
Varonis,Varonis,Azure Sentinel,Varonis-to-Azure Sentinel,1,PaaS,Medium,Replace,3,security_importance,1,300,301,"Sensitive data monitoring, auditing, and security analytics.",Cloud‑native SIEM and SOAR platform (now called Microsoft Sentinel) for analytics and automated response.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Varonis,Varonis,Azure Information Protection,Varonis-to-Azure Information Protection,0,PaaS,Medium,Replace,3,,1,,,"Sensitive data monitoring, auditing, and security analytics.","Classification, labeling and protection of documents and emails across devices and apps.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Veeam,Veeam,Azure Backup,Veeam-to-Azure Backup,1,PaaS,Medium,Replace,2,it_tool_interest,0,288,289,Deep integration with Veeam for Azure-native workloads and hybrid backup scenarios.,"Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Veeam,Veeam,Azure Site Recovery,Veeam-to-Azure Site Recovery,0,PaaS,Medium,Replace,3,,0,,,Enable replication and failover for hybrid environments.,Business continuity and disaster recovery service for replicating and restoring workloads to Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Backup & Recovery,Veritas,Azure Site Recovery,Veritas-to-Azure Site Recovery,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,Business continuity through replication and disaster recovery.,Business continuity and disaster recovery service for replicating and restoring workloads to Azure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Backup & Recovery,Veritas,Azure Backup,Veritas-to-Azure Backup,0,PaaS,Medium,Replace,2,,0,,,"Flexible backup for Azure resources, data, and VMs.","Backup‑as‑a‑service offering for protecting data in Azure VMs, on‑premises servers and Azure file shares.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
VirtualCloneDrive,VirtualCloneDrive,Azure Disk Storage,VirtualCloneDrive-to-Azure Disk Storage,1,PaaS,Medium,Replace,3,it_tool_interest,0,288,289,"High-performance, scalable, and encrypted disk storage for cloud environments.",Managed persistent block storage for Azure VMs with premium and ultra performance tiers.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
